Timestamp,PM2.5,Applied PM2.5 Custom Calibration Setting - Multiplication Factor,PM10,Applied PM10 Custom Calibration Setting - Multiplication Factor,PM Sensor Status,Temperature,Applied Temperature Custom Calibration Setting - Offset,Relative Humidity,Applied Relative Humidity Custom Calibration Setting - Offset,Device Status
UTC,ug/m3,,ug/m3,,,Fahrenheit,,%,,
03/05/2022 02:46,405,,456,,0,82.6,,50,,0
03/05/2022 03:01,475,,530,,0,82.6,,48,,0
03/05/2022 03:16,223,,239,,0,82.9,,47,,0
03/05/2022 03:31,171,,179,,0,83.3,,46,,0
03/05/2022 03:46,227,,250,,0,83.8,,45,,0
03/05/2022 04:01,191,,204,,0,84.4,,44,,0
03/05/2022 04:16,155,,161,,0,84.9,,44,,0
03/05/2022 04:31,178,,190,,0,85.3,,44,,0
03/05/2022 04:46,152,,157,,0,85.8,,43,,0
03/05/2022 05:01,144,,148,,0,86.4,,43,,0
03/05/2022 05:16,140,,142,,0,86.9,,42,,0
03/05/2022 05:31,96,,97,,0,87.4,,40,,0
03/05/2022 05:46,77,,77,,0,88.0,,38,,0
03/05/2022 06:01,95,,96,,0,88.5,,37,,0
03/05/2022 06:16,107,,108,,0,89.2,,37,,0
03/05/2022 06:52,68,,68,,0,88.7,,36,,9
03/05/2022 07:07,58,,59,,0,90.9,,34,,0
03/05/2022 07:22,58,,59,,0,91.8,,33,,0
03/05/2022 07:37,50,,50,,0,92.7,,30,,0
03/05/2022 07:52,39,,39,,0,93.6,,27,,0
03/05/2022 08:07,46,,46,,0,93.9,,28,,0
03/05/2022 08:22,44,,44,,0,94.1,,28,,0
03/05/2022 08:37,38,,38,,0,94.6,,27,,0
03/05/2022 08:52,34,,34,,0,94.8,,26,,0
03/05/2022 09:07,31,,31,,0,94.8,,26,,0
03/05/2022 09:22,31,,31,,0,95.2,,26,,0
03/05/2022 09:37,46,,46,,0,95.2,,26,,0
03/05/2022 10:15,37,,37,,0,93.6,,26,,1
03/05/2022 10:30,33,,34,,0,94.5,,26,,0
03/05/2022 10:45,36,,36,,0,94.5,,27,,0
03/05/2022 11:00,40,,40,,0,93.9,,27,,0
03/05/2022 11:15,35,,35,,0,93.2,,28,,0
03/05/2022 11:30,40,,40,,0,93.0,,28,,0
03/05/2022 11:45,45,,46,,0,93.2,,30,,0
03/05/2022 12:00,59,,59,,0,93.2,,32,,0
03/05/2022 12:15,74,,74,,0,93.0,,32,,0
