Serial Number,Timestamp,Longitude,Latitude,PM1.0,PM2.5,Applied PM2.5 Custom Calibration Factor,PM4.0,PM10,Applied PM10 Custom Calibration Factor,PM0.5 NC,PM1.0 NC,PM2.5 NC,PM4.0 NC,PM10 NC,Typical Particle Size,PM Sensor Status,Temperature,Relative Humidity,Device Status
,UTC,,,ug/m3,ug/m3,,ug/m3,ug/m3,,#/cm3,#/cm3,#/cm3,#/cm3,#/cm3,um,,Celsius,%,
81432039050,01/25/2022 11:35,-78.93806341,36.00346491,6,6,,6,6,,43,50,51,51,51,0.53,0,25.5,33,0
81432039050,01/25/2022 11:20,-78.93806341,36.00346491,6,6,,6,6,,43,50,50,50,50,0.54,0,25.5,32,0
81432039053,01/25/2022 11:20,-78.93799635,36.00350901,9,9,,9,9,,82,95,96,96,96,0.48,0,4.7,66,0
81432039053,01/25/2022 11:05,-78.93799635,36.00350901,9,9,,9,9,,81,94,94,94,94,0.48,0,4.7,65,0
81432039050,01/25/2022 11:05,-78.93806341,36.00346491,5,6,,6,6,,42,48,49,49,49,0.54,0,25.5,32,0
81432039050,01/25/2022 10:50,-78.93806341,36.00346491,5,6,,6,6,,42,48,49,49,49,0.53,0,25.5,32,0
81432039053,01/25/2022 10:50,-78.93799635,36.00350901,8,9,,9,9,,78,91,92,92,92,0.48,0,4.7,65,0
81432039050,01/25/2022 10:35,-78.93806341,36.00346491,5,6,,6,6,,41,47,48,48,48,0.53,0,25.5,32,0
81432039053,01/25/2022 10:35,-78.93799635,36.00350901,8,9,,9,9,,77,89,90,90,90,0.47,0,4.6,65,0
81432039050,01/25/2022 10:20,-78.93806341,36.00346491,5,5,,5,5,,41,47,47,47,47,0.53,0,25.5,31,0
81432039053,01/25/2022 10:20,-78.93799635,36.00350901,8,9,,9,9,,76,88,88,88,89,0.48,0,4.5,65,0
81432039050,01/25/2022 10:05,-78.93806341,36.00346491,5,5,,5,5,,40,46,47,47,47,0.53,0,25.5,31,0
81432039053,01/25/2022 10:05,-78.93799635,36.00350901,8,8,,8,8,,75,87,87,87,87,0.47,0,4.4,65,0
81432039050,01/25/2022 09:50,-78.93806341,36.00346491,5,5,,5,5,,40,47,47,47,47,0.51,0,25.5,31,0
81432039053,01/25/2022 09:50,-78.93799635,36.00350901,8,9,,9,9,,77,90,90,90,90,0.47,0,4.4,64,0
81432039050,01/25/2022 09:35,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.52,0,25.5,31,0
81432039053,01/25/2022 09:35,-78.93799635,36.00350901,8,8,,8,8,,73,85,86,86,86,0.48,0,4.5,64,0
81432039050,01/25/2022 09:20,-78.93806341,36.00346491,5,5,,5,5,,38,45,45,45,45,0.52,0,25.5,31,0
81432039053,01/25/2022 09:20,-78.93799635,36.00350901,8,8,,8,8,,70,82,82,82,82,0.47,0,4.6,63,0
81432039053,01/25/2022 09:05,-78.93799635,36.00350901,7,8,,8,8,,69,80,80,80,80,0.47,0,4.7,63,0
81432039050,01/25/2022 09:05,-78.93806341,36.00346491,5,5,,5,5,,39,45,45,45,45,0.52,0,25.6,32,0
81432039050,01/25/2022 08:50,-78.93806341,36.00346491,5,5,,5,5,,40,46,47,47,47,0.52,0,25.5,32,8
81432039053,01/25/2022 08:50,-78.93799635,36.00350901,7,8,,8,8,,68,80,80,80,80,0.48,0,4.7,62,0
81432039050,01/25/2022 08:35,-78.93806341,36.00346491,5,5,,5,5,,40,46,47,47,47,0.54,0,25.5,32,0
81432039053,01/25/2022 08:35,-78.93799635,36.00350901,8,8,,8,8,,71,83,83,83,83,0.47,0,4.7,62,0
81432039050,01/25/2022 08:20,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.52,0,25.5,31,0
81432039053,01/25/2022 08:20,-78.93799635,36.00350901,8,8,,8,8,,71,83,83,83,83,0.47,0,4.6,62,0
81432039050,01/25/2022 08:05,-78.93806341,36.00346491,5,5,,5,5,,39,45,45,45,45,0.52,0,25.6,31,0
81432039053,01/25/2022 08:05,-78.93799635,36.00350901,7,8,,8,8,,69,81,81,81,81,0.48,0,4.5,62,0
81432039053,01/25/2022 07:50,-78.93799635,36.00350901,8,8,,8,8,,72,84,84,84,84,0.48,0,4.3,63,0
81432039050,01/25/2022 07:50,-78.93806341,36.00346491,5,5,,5,5,,40,47,47,47,47,0.53,0,25.5,31,8
81432039053,01/25/2022 07:35,-78.93799635,36.00350901,8,8,,8,8,,75,87,87,87,87,0.48,0,4.1,64,0
81432039050,01/25/2022 07:35,-78.93806341,36.00346491,5,5,,5,5,,40,47,47,47,47,0.53,0,25.5,32,0
81432039053,01/25/2022 07:20,-78.93799635,36.00350901,8,8,,8,8,,72,84,84,84,84,0.48,0,4.1,63,0
81432039050,01/25/2022 07:20,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.53,0,25.5,32,0
81432039053,01/25/2022 07:05,-78.93799635,36.00350901,7,8,,8,8,,69,80,80,80,80,0.47,0,4.2,63,0
81432039050,01/25/2022 07:05,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.52,0,25.5,32,0
81432039050,01/25/2022 06:50,-78.93806341,36.00346491,5,5,,5,5,,36,42,42,42,42,0.52,0,25.5,31,0
81432039053,01/25/2022 06:50,-78.93799635,36.00350901,7,7,,7,7,,63,73,74,74,74,0.47,0,4.4,62,0
81432039053,01/25/2022 06:35,-78.93799635,36.00350901,7,7,,7,7,,63,73,73,73,73,0.46,0,4.7,61,0
81432039050,01/25/2022 06:35,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.53,0,25.5,31,0
81432039050,01/25/2022 06:20,-78.93806341,36.00346491,5,5,,5,5,,40,46,47,47,47,0.53,0,25.5,32,0
81432039053,01/25/2022 06:20,-78.93799635,36.00350901,7,8,,8,8,,68,79,80,80,80,0.48,0,5.0,60,0
81432039053,01/25/2022 06:05,-78.93799635,36.00350901,7,8,,8,8,,68,79,80,80,80,0.48,0,5.1,59,0
81432039050,01/25/2022 06:05,-78.93806341,36.00346491,5,5,,5,5,,39,45,46,46,46,0.55,0,25.5,32,0
81432039050,01/25/2022 05:50,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.54,0,25.5,33,0
81432039053,01/25/2022 05:50,-78.93799635,36.00350901,7,7,,7,7,,63,74,74,74,74,0.48,0,5.4,58,0
81432039050,01/25/2022 05:35,-78.93806341,36.00346491,5,5,,5,5,,37,43,44,44,44,0.53,0,25.5,32,0
81432039053,01/25/2022 05:35,-78.93799635,36.00350901,6,7,,7,7,,60,70,70,70,70,0.47,0,5.6,58,0
81432039050,01/25/2022 05:20,-78.93806341,36.00346491,5,5,,5,5,,37,43,43,43,43,0.51,0,25.5,32,0
81432039053,01/25/2022 05:20,-78.93799635,36.00350901,6,7,,7,7,,58,68,68,68,68,0.48,0,5.8,57,0
81432039050,01/25/2022 05:05,-78.93806341,36.00346491,5,5,,5,5,,37,43,43,43,43,0.52,0,25.5,32,0
81432039053,01/25/2022 05:05,-78.93799635,36.00350901,6,7,,7,7,,59,68,69,69,69,0.46,0,5.9,57,0
81432039053,01/25/2022 04:50,-78.93799635,36.00350901,6,7,,7,7,,58,68,68,68,68,0.47,0,6.1,56,0
81432039050,01/25/2022 04:50,-78.93806341,36.00346491,5,5,,5,5,,36,42,42,42,42,0.53,0,25.5,32,8
81432039053,01/25/2022 04:35,-78.93799635,36.00350901,6,7,,7,7,,57,67,67,67,67,0.47,0,6.3,55,0
81432039050,01/25/2022 04:35,-78.93806341,36.00346491,5,5,,5,5,,36,42,42,42,42,0.53,0,25.6,33,0
81432039053,01/25/2022 04:20,-78.93799635,36.00350901,6,6,,6,6,,53,62,62,62,62,0.47,0,6.3,55,0
81432039050,01/25/2022 04:20,-78.93806341,36.00346491,4,5,,5,5,,34,39,40,40,40,0.51,0,25.6,33,0
81432039050,01/25/2022 04:05,-78.93806341,36.00346491,4,5,,5,5,,33,39,39,39,39,0.51,0,25.5,33,0
81432039053,01/25/2022 04:05,-78.93799635,36.00350901,6,6,,6,6,,51,59,60,60,60,0.47,0,6.2,55,0
81432039053,01/25/2022 03:50,-78.93799635,36.00350901,5,6,,6,6,,49,57,58,58,58,0.47,0,6.2,55,0
81432039050,01/25/2022 03:50,-78.93806341,36.00346491,4,4,,4,4,,33,38,38,38,38,0.51,0,25.5,33,0
81432039053,01/25/2022 03:35,-78.93799635,36.00350901,5,6,,6,6,,48,56,56,56,56,0.47,0,6.2,55,0
81432039050,01/25/2022 03:35,-78.93806341,36.00346491,4,5,,5,5,,34,39,39,39,39,0.51,0,25.5,34,0
81432039050,01/25/2022 03:20,-78.93806341,36.00346491,4,5,,5,5,,34,40,40,40,40,0.52,0,25.5,34,0
81432039053,01/25/2022 03:20,-78.93799635,36.00350901,5,6,,6,6,,50,58,58,58,58,0.47,0,6.3,55,0
81432039050,01/25/2022 03:05,-78.93806341,36.00346491,4,5,,5,5,,35,40,41,41,41,0.52,0,25.6,34,0
81432039053,01/25/2022 03:05,-78.93799635,36.00350901,5,6,,6,6,,50,58,59,59,59,0.47,0,6.5,54,0
81432039053,01/25/2022 02:50,-78.93799635,36.00350901,5,6,,6,6,,49,57,58,58,58,0.46,0,6.8,53,0
81432039050,01/25/2022 02:50,-78.93806341,36.00346491,4,4,,4,4,,33,38,38,38,38,0.5,0,25.5,33,8
81432039050,01/25/2022 02:35,-78.93806341,36.00346491,4,4,,4,4,,33,38,38,38,38,0.52,0,25.6,33,0
81432039053,01/25/2022 02:35,-78.93799635,36.00350901,5,6,,6,6,,48,56,57,57,57,0.46,0,7.1,52,0
81432039053,01/25/2022 02:20,-78.93799635,36.00350901,6,6,,6,6,,50,58,59,59,59,0.46,0,7.1,52,0
81432039050,01/25/2022 02:20,-78.93806341,36.00346491,4,5,,5,5,,34,40,40,40,40,0.51,0,25.6,33,0
81432039053,01/25/2022 02:05,-78.93799635,36.00350901,6,6,,6,6,,53,62,62,62,62,0.45,0,7.3,51,0
81432039050,01/25/2022 02:05,-78.93806341,36.00346491,5,5,,5,5,,36,42,42,42,42,0.51,0,25.6,34,0
81432039050,01/25/2022 01:50,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.5,0,25.5,34,8
81432039053,01/25/2022 01:50,-78.93799635,36.00350901,6,7,,7,7,,57,66,66,66,66,0.45,0,7.4,50,0
81432039053,01/25/2022 01:35,-78.93799635,36.00350901,7,7,,7,7,,60,70,70,70,70,0.46,0,7.2,51,0
81432039050,01/25/2022 01:35,-78.93806341,36.00346491,5,5,,5,5,,35,41,41,41,41,0.5,0,25.6,34,0
81432039050,01/25/2022 01:20,-78.93806341,36.00346491,4,4,,4,4,,32,37,37,37,37,0.51,0,25.6,33,0
81432039053,01/25/2022 01:20,-78.93799635,36.00350901,6,6,,6,6,,54,62,63,63,63,0.45,0,7.3,50,0
81432039050,01/25/2022 01:05,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.49,0,25.6,33,0
81432039053,01/25/2022 01:05,-78.93799635,36.00350901,5,5,,5,5,,45,52,52,52,52,0.46,0,7.6,49,0
81432039050,01/25/2022 00:50,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.49,0,25.5,33,8
81432039053,01/25/2022 00:50,-78.93799635,36.00350901,4,5,,5,5,,39,46,46,46,46,0.46,0,7.8,48,0
81432039053,01/25/2022 00:35,-78.93799635,36.00350901,5,5,,5,5,,43,50,50,50,50,0.46,0,8.1,47,0
81432039050,01/25/2022 00:35,-78.93806341,36.00346491,4,4,,4,4,,29,33,33,33,33,0.49,0,25.6,34,0
81432039053,01/25/2022 00:20,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.45,0,8.4,46,0
81432039050,01/25/2022 00:20,-78.93806341,36.00346491,3,3,,3,3,,25,29,30,30,30,0.48,0,25.6,34,0
81432039050,01/25/2022 00:05,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.49,0,25.5,33,0
81432039053,01/25/2022 00:05,-78.93799635,36.00350901,4,5,,5,5,,39,46,46,46,46,0.47,0,8.6,45,0
81432039050,01/24/2022 23:50,-78.93806341,36.00346491,3,3,,3,3,,24,28,29,29,29,0.48,0,25.5,33,0
81432039053,01/24/2022 23:50,-78.93799635,36.00350901,4,4,,4,4,,34,40,40,40,40,0.47,0,8.9,44,0
81432039050,01/24/2022 23:35,-78.93806341,36.00346491,3,4,,4,4,,26,30,30,30,30,0.48,0,25.6,34,0
81432039053,01/24/2022 23:35,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.47,0,9.0,44,0
81432039050,01/24/2022 23:20,-78.93806341,36.00346491,3,4,,4,4,,27,32,32,32,32,0.49,0,25.6,36,0
81432039053,01/24/2022 23:20,-78.93799635,36.00350901,3,4,,4,4,,30,34,35,35,35,0.47,0,9.2,44,0
81432039050,01/24/2022 23:05,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.5,0,25.7,37,0
81432039053,01/24/2022 23:05,-78.93799635,36.00350901,3,3,,3,3,,28,33,33,33,33,0.45,0,9.6,42,0
81432039050,01/24/2022 22:50,-78.93806341,36.00346491,3,4,,4,4,,27,31,32,32,32,0.5,0,25.6,35,8
81432039053,01/24/2022 22:50,-78.93799635,36.00350901,3,3,,3,3,,27,32,32,32,32,0.46,0,10.3,40,0
81432039050,01/24/2022 22:35,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.48,0,25.8,35,0
81432039053,01/24/2022 22:35,-78.93799635,36.00350901,3,3,,3,3,,26,31,31,31,31,0.47,0,11.3,38,0
81432039053,01/24/2022 22:20,-78.93799635,36.00350901,3,3,,3,3,,25,30,30,30,30,0.45,0,12.8,35,0
81432039050,01/24/2022 22:20,-78.93806341,36.00346491,3,3,,3,3,,26,30,30,30,30,0.49,0,25.8,33,0
81432039050,01/24/2022 22:05,-78.93806341,36.00346491,3,3,,3,3,,22,25,25,25,25,0.48,0,25.7,29,0
81432039053,01/24/2022 22:05,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,29,0.44,0,13.9,34,0
81432039053,01/24/2022 21:50,-78.93799635,36.00350901,3,3,,3,3,,26,30,31,31,31,0.45,0,13.3,35,0
81432039050,01/24/2022 21:50,-78.93806341,36.00346491,2,2,,2,2,,17,20,20,20,20,0.51,0,25.6,23,0
81432039050,01/24/2022 21:35,-78.93806341,36.00346491,3,3,,3,3,,20,23,24,24,24,0.54,0,25.6,23,0
81432039053,01/24/2022 21:35,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,29,0.45,0,13.3,35,0
81432039050,01/24/2022 21:20,-78.93806341,36.00346491,4,4,,4,4,,28,32,32,32,32,0.55,0,25.6,24,0
81432039053,01/24/2022 21:20,-78.93799635,36.00350901,3,4,,4,4,,30,35,35,35,35,0.46,0,13.3,33,0
81432039050,01/24/2022 21:05,-78.93806341,36.00346491,5,6,,6,6,,40,47,47,47,47,0.6,0,25.6,26,0
81432039053,01/24/2022 21:05,-78.93799635,36.00350901,4,4,,4,4,,31,36,36,36,36,0.45,0,13.9,31,0
81432039053,01/24/2022 20:50,-78.93799635,36.00350901,4,4,,4,4,,34,40,40,40,40,0.46,0,15.0,29,0
81432039050,01/24/2022 20:50,-78.93806341,36.00346491,5,6,,6,6,,40,47,47,47,47,0.56,0,25.6,32,0
81432039053,01/24/2022 20:35,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.45,0,16.6,28,0
81432039050,01/24/2022 20:35,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.49,0,25.5,32,0
81432039050,01/24/2022 20:20,-78.93806341,36.00346491,3,4,,4,4,,27,31,31,31,31,0.49,0,25.5,32,0
81432039053,01/24/2022 20:20,-78.93799635,36.00350901,3,4,,4,4,,27,32,32,32,32,0.47,0,18.1,26,0
81432039050,01/24/2022 20:05,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.5,0,25.6,32,0
81432039053,01/24/2022 20:05,-78.93799635,36.00350901,3,3,,3,3,,25,29,29,29,30,0.45,0,18.8,26,0
81432039050,01/24/2022 19:50,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.5,0,25.7,32,0
81432039053,01/24/2022 19:50,-78.93799635,36.00350901,3,4,,4,4,,27,31,31,31,31,0.45,0,18.9,26,0
81432039050,01/24/2022 19:35,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.49,0,25.7,32,0
81432039053,01/24/2022 19:35,-78.93799635,36.00350901,3,4,,4,4,,27,32,32,32,32,0.45,0,18.8,26,0
81432039050,01/24/2022 19:20,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.49,0,25.7,32,0
81432039053,01/24/2022 19:20,-78.93799635,36.00350901,3,4,,4,4,,27,31,32,32,32,0.46,0,18.8,26,0
81432039050,01/24/2022 19:05,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.5,0,25.7,32,0
81432039053,01/24/2022 19:05,-78.93799635,36.00350901,3,4,,4,4,,27,32,32,32,32,0.44,0,18.8,25,0
81432039053,01/24/2022 18:50,-78.93799635,36.00350901,3,4,,4,4,,28,33,33,33,33,0.45,0,18.4,26,0
81432039050,01/24/2022 18:50,-78.93806341,36.00346491,4,4,,4,4,,31,36,36,36,36,0.5,0,25.7,33,0
81432039050,01/24/2022 18:35,-78.93806341,36.00346491,4,4,,4,4,,31,37,37,37,37,0.49,0,25.7,33,0
81432039053,01/24/2022 18:35,-78.93799635,36.00350901,3,4,,4,4,,28,32,32,32,32,0.44,0,18.1,26,0
81432039053,01/24/2022 18:20,-78.93799635,36.00350901,4,4,,4,4,,30,35,35,35,36,0.44,0,17.4,28,0
81432039050,01/24/2022 18:20,-78.93806341,36.00346491,4,4,,4,4,,31,36,36,36,36,0.48,0,25.6,33,0
81432039053,01/24/2022 18:05,-78.93799635,36.00350901,4,4,,4,4,,32,38,38,38,38,0.44,0,15.7,31,0
81432039050,01/24/2022 18:05,-78.93806341,36.00346491,4,5,,5,5,,34,39,39,39,39,0.51,0,25.5,33,0
81432039053,01/24/2022 17:50,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.45,0,12.4,36,0
81432039050,01/24/2022 17:50,-78.93806341,36.00346491,4,5,,5,5,,35,40,41,41,41,0.51,0,25.5,33,0
81432039050,01/24/2022 17:35,-78.93806341,36.00346491,4,5,,5,5,,34,40,40,40,40,0.5,0,25.5,32,0
81432039053,01/24/2022 17:35,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.45,0,10.5,40,0
81432039053,01/24/2022 17:20,-78.93799635,36.00350901,4,5,,5,5,,38,44,45,45,45,0.46,0,10.1,40,0
81432039050,01/24/2022 17:20,-78.93806341,36.00346491,4,5,,5,5,,34,39,39,39,39,0.51,0,25.5,32,0
81432039050,01/24/2022 17:05,-78.93806341,36.00346491,4,5,,5,5,,33,39,39,39,39,0.51,0,25.5,32,0
81432039053,01/24/2022 17:05,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.46,0,9.9,41,0
81432039053,01/24/2022 16:50,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.46,0,10.0,41,0
81432039050,01/24/2022 16:50,-78.93806341,36.00346491,4,5,,5,5,,34,39,39,40,40,0.5,0,25.5,32,0
81432039053,01/24/2022 16:35,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.44,0,9.7,42,0
81432039050,01/24/2022 16:35,-78.93806341,36.00346491,4,5,,5,5,,34,39,40,40,40,0.5,0,25.4,32,0
81432039050,01/24/2022 16:20,-78.93806341,36.00346491,5,5,,5,5,,35,41,41,41,41,0.5,0,25.4,33,0
81432039053,01/24/2022 16:20,-78.93799635,36.00350901,5,5,,5,5,,41,47,48,48,48,0.46,0,9.2,43,0
81432039053,01/24/2022 16:05,-78.93799635,36.00350901,5,5,,5,5,,43,50,50,50,50,0.45,0,8.5,45,0
81432039050,01/24/2022 16:05,-78.93806341,36.00346491,5,5,,5,5,,37,43,43,43,43,0.51,0,25.3,34,0
81432039053,01/24/2022 15:50,-78.93799635,36.00350901,5,6,,6,6,,48,56,56,56,56,0.45,0,7.8,48,0
81432039050,01/24/2022 15:50,-78.93806341,36.00346491,5,5,,5,5,,38,45,45,45,45,0.51,0,25.3,33,0
81432039053,01/24/2022 15:35,-78.93799635,36.00350901,5,5,,5,5,,47,54,54,54,54,0.46,0,7.2,48,0
81432039050,01/24/2022 15:35,-78.93806341,36.00346491,5,5,,5,5,,37,43,43,43,43,0.5,0,25.3,32,0
81432039053,01/24/2022 15:20,-78.93799635,36.00350901,5,5,,5,5,,43,50,51,51,51,0.46,0,6.7,48,0
81432039050,01/24/2022 15:20,-78.93806341,36.00346491,5,5,,5,5,,37,44,44,44,44,0.5,0,25.5,32,0
81432039053,01/24/2022 15:05,-78.93799635,36.00350901,6,6,,6,6,,51,60,60,60,60,0.47,0,6.4,50,0
81432039050,01/24/2022 15:05,-78.93806341,36.00346491,5,5,,5,5,,38,44,44,44,44,0.49,0,25.6,32,0
81432039053,01/24/2022 14:50,-78.93799635,36.00350901,6,6,,6,6,,56,66,66,66,66,0.47,0,6.0,51,0
81432039050,01/24/2022 14:50,-78.93806341,36.00346491,5,5,,5,5,,37,43,43,43,43,0.5,0,25.3,33,0
81432039050,01/24/2022 14:35,-78.93806341,36.00346491,4,5,,5,5,,35,40,40,40,40,0.49,0,25.0,35,0
81432039053,01/24/2022 14:35,-78.93799635,36.00350901,5,5,,5,5,,44,51,51,51,51,0.45,0,5.7,51,0
81432039050,01/24/2022 14:20,-78.93806341,36.00346491,5,5,,5,5,,36,42,42,42,42,0.49,0,24.8,34,0
81432039053,01/24/2022 14:20,-78.93799635,36.00350901,4,5,,5,5,,40,46,46,46,46,0.45,0,5.4,51,0
81432039050,01/24/2022 14:05,-78.93806341,36.00346491,5,5,,5,5,,36,41,42,42,42,0.5,0,24.8,34,0
81432039053,01/24/2022 14:05,-78.93799635,36.00350901,4,5,,5,5,,40,46,46,46,46,0.45,0,4.9,51,0
81432039053,01/24/2022 13:50,-78.93799635,36.00350901,4,4,,4,4,,37,44,44,44,44,0.44,0,4.6,51,4
81432039050,01/24/2022 13:50,-78.93806341,36.00346491,4,5,,5,5,,34,40,40,40,40,0.51,0,24.8,34,0
81432039053,01/24/2022 13:35,-78.93799635,36.00350901,4,4,,4,4,,37,42,43,43,43,0.45,0,4.6,51,0
81432039050,01/24/2022 13:35,-78.93806341,36.00346491,4,5,,5,5,,34,39,39,39,39,0.5,0,24.8,34,0
81432039050,01/24/2022 13:20,-78.93806341,36.00346491,4,4,,4,4,,33,39,39,39,39,0.5,0,24.8,34,0
81432039053,01/24/2022 13:20,-78.93799635,36.00350901,4,4,,4,4,,37,43,44,44,44,0.45,0,4.6,51,0
81432039050,01/24/2022 13:05,-78.93806341,36.00346491,4,4,,4,4,,31,36,37,37,37,0.5,0,24.8,34,0
81432039053,01/24/2022 13:05,-78.93799635,36.00350901,4,4,,4,4,,36,42,42,42,42,0.45,0,4.7,52,0
81432039050,01/24/2022 12:50,-78.93806341,36.00346491,4,4,,4,4,,30,35,35,35,35,0.51,0,24.7,34,0
81432039053,01/24/2022 12:50,-78.93799635,36.00350901,4,4,,4,4,,35,41,41,41,41,0.45,0,4.4,52,0
81432039050,01/24/2022 12:35,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.5,0,24.8,35,0
81432039053,01/24/2022 12:35,-78.93799635,36.00350901,4,4,,4,4,,34,39,39,39,39,0.44,0,4.3,53,0
81432039053,01/24/2022 12:20,-78.93799635,36.00350901,4,4,,4,4,,35,40,40,40,40,0.47,0,4.5,53,0
81432039050,01/24/2022 12:20,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.49,0,24.8,35,0
81432039050,01/24/2022 12:05,-78.93806341,36.00346491,4,4,,4,4,,29,34,34,34,34,0.5,0,24.9,35,0
81432039053,01/24/2022 12:05,-78.93799635,36.00350901,4,4,,4,4,,35,40,40,40,40,0.47,0,4.6,52,0
81432039053,01/24/2022 11:50,-78.93799635,36.00350901,4,4,,4,4,,33,38,38,38,38,0.45,0,4.7,52,0
81432039050,01/24/2022 11:50,-78.93806341,36.00346491,4,4,,4,4,,28,33,33,33,33,0.5,0,24.9,34,0
81432039053,01/24/2022 11:35,-78.93799635,36.00350901,4,4,,4,4,,33,38,38,38,38,0.45,0,4.9,52,0
81432039050,01/24/2022 11:35,-78.93806341,36.00346491,3,4,,4,4,,27,31,32,32,32,0.5,0,24.8,33,0
81432039053,01/24/2022 11:20,-78.93799635,36.00350901,4,4,,4,4,,33,38,38,38,38,0.45,0,5.0,52,0
81432039050,01/24/2022 11:20,-78.93806341,36.00346491,3,3,,3,3,,24,28,28,28,28,0.49,0,24.5,31,0
81432039050,01/24/2022 11:05,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.5,0,24.3,31,0
81432039053,01/24/2022 11:05,-78.93799635,36.00350901,3,4,,4,4,,32,38,38,38,38,0.47,0,5.1,53,0
81432039050,01/24/2022 10:50,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.51,0,24.3,32,0
81432039053,01/24/2022 10:50,-78.93799635,36.00350901,3,4,,4,4,,32,37,37,37,37,0.47,0,5.1,53,0
81432039050,01/24/2022 10:35,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.5,0,24.4,32,0
81432039053,01/24/2022 10:35,-78.93799635,36.00350901,3,3,,3,3,,30,35,36,36,36,0.47,0,5.1,51,0
81432039050,01/24/2022 10:20,-78.93806341,36.00346491,3,3,,3,3,,23,26,26,26,26,0.5,0,24.4,31,0
81432039053,01/24/2022 10:20,-78.93799635,36.00350901,3,4,,4,4,,32,37,37,37,37,0.47,0,4.8,51,0
81432039053,01/24/2022 10:05,-78.93799635,36.00350901,3,4,,4,4,,32,37,37,37,37,0.47,0,4.8,51,0
81432039050,01/24/2022 10:05,-78.93806341,36.00346491,3,3,,3,3,,22,25,25,25,25,0.5,0,24.5,30,0
81432039050,01/24/2022 09:50,-78.93806341,36.00346491,3,3,,3,3,,21,24,24,24,24,0.52,0,24.6,30,0
81432039053,01/24/2022 09:50,-78.93799635,36.00350901,3,3,,3,3,,30,35,35,35,35,0.46,0,4.8,52,0
81432039053,01/24/2022 09:35,-78.93799635,36.00350901,3,3,,3,3,,30,35,35,35,35,0.49,0,4.7,52,0
81432039050,01/24/2022 09:35,-78.93806341,36.00346491,3,3,,3,3,,20,24,24,24,24,0.52,0,24.8,30,0
81432039050,01/24/2022 09:20,-78.93806341,36.00346491,3,3,,3,3,,20,23,23,23,23,0.53,0,24.9,31,0
81432039053,01/24/2022 09:20,-78.93799635,36.00350901,3,4,,4,4,,31,36,36,36,36,0.48,0,4.7,52,0
81432039050,01/24/2022 09:05,-78.93806341,36.00346491,3,3,,3,3,,20,23,23,23,23,0.51,0,25.1,30,0
81432039053,01/24/2022 09:05,-78.93799635,36.00350901,3,4,,4,4,,31,36,36,36,36,0.49,0,4.7,52,0
81432039050,01/24/2022 08:50,-78.93806341,36.00346491,3,3,,3,3,,21,24,24,24,24,0.53,0,25.2,30,8
81432039053,01/24/2022 08:50,-78.93799635,36.00350901,3,4,,4,4,,31,36,36,37,37,0.49,0,4.7,53,0
81432039053,01/24/2022 08:35,-78.93799635,36.00350901,4,4,,4,4,,34,39,40,40,40,0.49,0,4.7,53,0
81432039050,01/24/2022 08:35,-78.93806341,36.00346491,3,3,,3,3,,21,25,25,25,25,0.53,0,25.4,29,0
81432039050,01/24/2022 08:20,-78.93806341,36.00346491,3,3,,3,3,,23,27,27,27,27,0.54,0,25.5,29,0
